caution shift commodity chemical	train	earn
conrac corp sait start	train	acq
security pledge	train	hog
western mining open new gold australia	train	acq
fed strict sumitomo expect say analyst	train	gold
ec authorise export tonne maize maximum rebate ecus tonne trade source	train	money-supply
indonesian commodity exchange	train	earn
today	train	acq
weather hurt italian orange usda report	train	earn
legislation say	train	earn
china	train	earn
debtor country include poor state	train	earn
interstate expect brazil ecuador loan action cut net mln dlrs	train	acq
spending generate informal credit system	train	earn
follow merger price condition	train	earn
u s agriculture department	train	bop
force sell beef glutted world beef market low	train	crude
detail plan outline letter mail	train	acq
gaming begin thursday regular basis test gaming	train	acq
improve prospect reduction external	train	crude
new taxis	train	copper
billion mark end	train	acq
u s citrus crop estimate usda	train	acq
repeat willingness continue close cooperation	train	earn
yen add	train	gas
unnamed b x nil	train	grain
revs billion vs billion	train	earn
receive rest banker trust estimate	train	acq
company fertilizer division	train	ipi
florida temple box vs month	train	earn
bond company exist bank loan	train	earn
mln previously give boost pension benefit	train	acq
personnel increase business	train	rubber
damage businessman official say	train	palm-oil
pay april	train	earn
tonne june july august tonne	train	earn
smith secretary commerce bruce smart	train	acq
security political issue say	train	interest
j p stevens lt stn climb fieldcr	train	cocoa
official arrive treasury g talk	train	earn
asset lt lloyds bank plc lloyds bank canada	train	earn
hot dry weather january excessive rain	train	income
merger bristol myers co	train	earn
pct pct year	train	gnp
group seven country gather p m local	train	earn
remainder year double level meet	train	copper
stock dividend	train	earn
chemical maker benefit increase demand	train	acq
mineral resources department say	train	bop
period end march respectively	train	earn
business expect series acquisition	train	grain
transaction expect impact	train	crude
mln tonne remain	train	earn
pct pct yesterday	train	earn
practice discourage imf	train	earn
stoltenberg say today meeting major industrial country	train	trade
shareholder datron ask approve plan	train	earn
counselor belgrade say field report	train	earn
simply sustainable baker tell minister	train	acq
share retraction	train	earn
antwerp hamburg similar voyage dlrs daily	train	crude
u k soviet lead buying notably absent europe	train	acq
charge mln dlrs pretax result	train	trade
likely follow example cocoa producer alliance cpa	train	earn
newspaper report china seek buy steel	train	earn
louvre agreement honor market	train	acq
hold pct share kinark corp	train	earn
fall	train	coffee
net loss vs loss	train	crude
asset billion vs billion	train	money-fx
wheat flour pl tender yesterday trade source say	train	earn
volkswagen ag lt vowg f	train	acq
discontinued operation include liquor business	train	corn
week see cash metal stg	train	trade
week change position	train	grain
turn point korean economy kim say	train	grain
crush wheat	train	earn
say danger correction	train	barley
budget portray banker mildly contractionary	train	acq
double nominal deficit billion dinar	train	earn
mln tonne vs mln month	train	money-fx
installation iran southwestern ahvaz field raid	train	earn
time buy enron sell spirit wine	train	earn
maturity new rate old rate maturity	train	ship
vulcan lt vul see quarter operate loss	train	earn
spread wheat midge mln hectare shanxi	train	money-fx
result include production graphic corp system	train	earn
oil contract barge price ct gallon company say	train	earn
william proxmire d wis say plan introduce	train	acq
capital	train	acq
ec outbreak await decision ec	train	earn
party find evidence substantiate	train	earn
profit scheme begin zenex pay exxon	train	money-supply
peter donis say caterpillar targeted pct cost reduction	train	interest
japanese official bundesbank president karl otto poehl	train	interest
tomato product peanut prepared beef product bean	train	earn
total tonne ecus tonne	train	earn
export vs month export	train	platinum
revs mln vs mln	train	earn
dollar plant utilization rate approach pct	train	earn
u s government attempt remedy trade	train	acq
import price generalize inflationary force	train	earn
way raise subsidy level	train	earn
product	train	trade
reichhold chemical lt rci set anti takeover plan	train	earn
day pct pct day	train	acq
revs mln vs mln	train	acq
growth rate pct end decade	train	reserves
ahead sale pct ordinary share capital	train	earn
kuwait opec quota barrel day bpd	train	earn
issue washington contain basically new	train	acq
long term interest shareholder	train	coconut-oil
flight quality hamley say australia	train	crude
guilde say expect moderate increase profit	train	earn
pct brazil total soybean crop	train	earn
council session resume tomorrow gmt	train	earn
bowater industries plc lt bwtr l	train	corn
increase cost include uninsured claim expense result	train	acq
deal budget deficit	train	pet-chem
action call nsw trade labour council	train	dlr
say similar procedure take past	train	earn
co group insurance july subject regulatory	train	acq
u s agriculture department officer sao paulo say	train	earn
expect company report net income ct	train	grain
ex dividend date april add issue	train	trade
oper shr profit dlrs vs loss ct	train	acq
round bnls	train	trade
name	train	interest
month stock vs	train	earn
net vs	train	earn
american brand fail late year billion	train	acq
malaysia ask japan	train	acq
time tagamet smithkline beckman corp lt skb	train	corn
nationale nederlanden profit sale steady	train	earn
net loss mln vs loss mln	train	earn
merchandise trade deficit tuesday	train	crude
commitment economic growth federal reserve	train	acq
measure defense authorization bill	train	earn
gold say	train	acq
franc mln franc week	train	acq
ramon diaz head government panel	train	acq
produce disappointment	train	acq
operate open market adjust lead	train	nat-gas
reunion port portugal mt bulk sugar	train	earn
net vs	train	earn
buy mln tonne maize intervention store	train	acq
revs mln vs mln	train	money-fx
prepare extension international tin	train	acq
able attend tight schedule malaysia	train	acq
past spend realize return	train	earn
employer write union ask	train	money-supply
dollar shortly opening yen dealer	train	interest
security subsidiary u s commercial bank soon	train	money-fx
canada exchange rate near current level	train	acq
pilot proposal realistic exptect	train	earn
asset billion vs billion	train	earn
new crop wheat planting expect decline parana	train	earn
pay great heed past impact	train	earn
analyst point recent sale sydney star	train	earn
sign letter intent acquire tradevest inc	train	acq
purchase authorization commodity provide	train	money-fx
net vs	train	acq
mln dlrs write redundant equipment	train	grain
shr dlrs vs ct	train	earn
american brands inc lt amb	train	acq
seven major industrial country meet today	train	earn
product cosmetic group say	train	acq
operate norway lose money restructure	train	grain
game bring new product improve	train	earn
tbn mt bulk sugar queensland japan dlrs fio	train	acq
armacost say u s hope japan step lift	train	dlr
japan large buyer u s farm product	train	earn
likely date flotation launch	train	acq
receipt majority auxton voting stock fully	train	trade
german problem european problem	train	acq
double january mln dlrs surplus sharply high	train	grain
profit dlrs ct share compare year	train	money-supply
revs mln vs mln	train	earn
low point pct clear	train	acq
qtr include pretax gain mln dlrs	train	earn
conclude present prospective progress	train	earn
chief executive officer	train	acq
year jeopardise outbreak foot mouth	train	money-fx
dollar likely stay range	train	interest
sea solve negotiation	train	earn
currency fluctuation net profit	train	interest
say	train	livestock
say fed face great urgency add	train	interest
belgian current account surplus widen	train	earn
swiss bank economist say believe market	train	earn
security business swiss universal bank	train	trade
tonne vs mln tonne estimate month usda project	train	grain
machines corp lt ibm company large customer	train	earn
chemical industry head record year close	train	earn
interest buy stake bank	train	acq
certainly find effective mean	train	earn
revs mln vs mln	train	earn
say normal loss inevitable	train	acq
accord term propose transaction share	train	strategic-metal
engine part division	train	acq
profitable late williams say	train	money-supply
strong month sign	train	earn
gordex mineral ltd	train	earn
trader say lme month delivery attract	train	grain
total use	train	acq
smc source say soriano personally	train	lumber
analyst downplay significance delay	train	acq
revs vs	train	crude
talk baker apparently convince goria	train	earn
shr profit ct vs loss ct	train	retail
agree stabilize foreign exchange rate	train	interest
market share u s producer	train	lead
adjust rate short term discount note follow	train	acq
cts apiece pct position acquire	train	acq
major company executive predict	train	earn
market foreseeable future compare extreme	train	acq
stabilize foreign exchange rate	train	oilseed
tonne compare estimate tonne	train	acq
people concern value	train	earn
hold company lt gemina spa say	train	earn
reduce deficit year important thing	train	acq
day day money short supply dealer say	train	acq
cooperate interest rate policy koehler say	train	cpi
liquid asset public hand grow annualised rate	train	crude
maximum export rebate grant	train	crude
golden enterprises inc lt gldc rd qtr feb net	train	earn
open dealer say	train	bop
minister governor reaffirm view	train	earn
avg shrs vs	train	lead
bramall share trade p low p	train	acq
average annual yield pct	train	crude
welcome rise yen dollar	train	crude
project china wheat crop mln tonne vs	train	money-fx
expect improved result rest year	train	gnp
tonne compare mln mln forecast week	train	earn
yes dominion textile interested make	train	acq
theoretically sufficient crop	train	earn
high coupon debt	train	acq
usda revise summer potato	train	earn
engine part ltd dartmouth nova scotia undisclosed	train	corn
algeria dlrs report vamand wave	train	earn
corn stock aug vs	train	earn
support extension sixth agreement say	train	grain
fed see buy dollar yen open market	train	sugar
general electric corp say	train	ship
head cattle	train	acq
entry	train	corn
de paribas lt pari pa sale lt banque du batiment et des	train	acq
revs mln vs mln	train	earn
tonne previous estimate	train	jobs
mackay burdekin region queensland central coast	train	acq
end stock	train	earn
exploration development company gold	train	acq
increase stake lead spanish brewery lt el aguila	train	earn
record set year say momentum accelerate	train	earn
s c fayetteville n c company say report	train	earn
intention visit japan later month	train	earn
finance minister talk	train	cpi
koehler say transaction foreign exchange market	train	cpi
salmonella eventually eradicate time	train	acq
october amatil b a t industries plc lt bti l	train	reserves
revenue increase pct billion guilde	train	acq
west	train	earn
komatsu reluctant push hard similar	train	money-fx
billion yen year loan finance construction gas	train	acq
shr ct vs ct	train	earn
ab	train	earn
record april hanover say	train	interest
surplus help swell taiwan foreign exchange reserve	train	cpi
banker balance target drain	train	grain
ban impose week ago pay claim prevent	train	alum
strong month	train	strategic-metal
minister governor reaffirm commitment	train	gold
government take action ensure	train	crude
purchase price pay cash national	train	interest
veterinary committee consider formal ban	train	crude
domestic demand	train	earn
visit europe mexico latin american state	train	earn
yesterday new york close	train	trade
board declare quarterly dividend ct share	train	coffee
generally monetarist bundesbank board comment mark	train	earn
american consumer little reason feel confident	train	earn
strong workforce year	train	wpi
activity	train	crude
shr ct vs ct	train	interest
year	train	earn
bundebank vice president helmut schlesinger tell reuters	train	earn
canada allow publish takeover harcourt	train	acq
cent lb october agreement	train	earn
billion dlrs extensive experience mtbe	train	money-supply
company source say vw dig reserve	train	veg-oil
dlrs default bank loan	train	trade
nickel price unlikely rise	train	hog
association future broker dealer afbd	train	earn
rhodes inc lt rhd declare dividend	train	acq
west german finance minister gerhard stoltenberg bundesbank	train	fuel
committee step necessary correct malpractice	train	earn
oil palm grower tell reuter	train	earn
growth rate gnp high domestic demand	train	earn
provision debt restructuring regulatory	train	earn
oper shr loss ct vs loss dlrs	train	acq
company say	train	earn
paris dealer express disappointment	train	acq
previously report dome seek approval	train	earn
likely restitution week european commission	train	acq
japanese finance minister kiichi miyazawa fuel	train	gnp
year	train	earn
government reduce trade imbalance	train	gold
amend suit file eduardo de los angeles	train	gold
compare yesterday close	train	acq
earn unspecified profit mln dlrs revenue	train	earn
lazo say stock split reduce par value	train	earn
say report financial result u s fund	train	earn
continue strength housing market say edward	train	earn
soybean crop season adjust	train	acq
dlrs dlrs share report earning	train	earn
shr ct vs ct	train	grain
rise seven pct change occur	train	money-fx
connection welcome proposal	train	acq
normal product quality efficiency need	train	earn
steady oil price dlrs barrel	train	corn
chrysler renault say give complex nature	train	acq
speculation investor asher edelman	train	earn
dominion textile call report bid burlington rumor	train	earn
student loan marketing association lt slm st qtr	train	trade
crop report board say estimate	train	acq
electrical component manufacturer association complain	train	acq
o o p d nil nil nil nil	train	earn
speculative selling reflect economic	train	jobs
current level vague idea say	train	earn
include britain analyst say	train	acq
yield weekly issue day treasury bill week	train	crude
de zeeuw go canada later week trip north	train	earn
analyst estimate united technology earn	train	acq
output reduction producer effect later	train	earn
sustain improve energy earning	train	acq
shr loss ct vs loss dlrs	train	acq
consider trade minister rachmat saleh	train	trade
company say budget mln dlrs	train	acq
redundancy procedural ground	train	interest
chrysler ask renault extend agreement date	train	acq
dlrs outstanding bank credit line	train	money-supply
bank england say provide	train	grain
oil trader new york area say	train	earn
franc billion deficit transfer rise	train	ship
major industrial democracy united states japan west	train	money-fx
mayfair super markets inc lt myfra nd qtr net	train	jobs
group talk break p m local time	train	copper
annual shareholder meeting hold london april	train	gold
mcf foreign natural gas sale majority	train	earn
wallin say pct earning growth fiscal	train	earn
prospect member country economy improve	train	earn
market recover slightly dlrs lb	train	earn
oper shr dlrs vs ct	train	grain
chemical industry powerhouse w r grace lt gra	train	earn
country exchange rate acceptable	train	earn
record public work spending half	train	earn
taste foreign beer internal structure	train	acq
japan microchip pricing give u s firm privilege	train	rubber
current level	train	cpi
time year strictly seasonal say	train	earn
defend current range communique say broadly	train	crude
sole importer volvo car part u k	train	acq
banking firm say non performing status	train	money-supply
compare gallon box previously	train	acq
seven nation discuss debt problem develop	train	interest
fed flexibility conduct monetary policy answer	train	trade
shr ct vs ct	train	earn
federal reserve board pct margin requirement	train	earn
billion previous year dividend	train	interest
u s agriculture secretary richard lyng	train	barley
inflation certainly competitive	train	earn
comment ec policy explain depend	train	earn
decline measure discuss	train	money-supply
stop shop cos for split hike dividend	train	alum
soybean	train	bop
follow rainfall record	train	crude
domestic economy reduce dependence export remove	train	dlr
own filipino mln b share	train	acq
shr ct vs ct	train	sugar
week later year	train	sugar
u k chancellor lawson say need cut	train	crude
alex brown inc lt absb st qtr march net	train	interest
anheuser busch join bid san miguel	train	earn
shr class b dlrs vs ct	train	cocoa
mississippi river myrtle grove	train	earn
year	train	earn
fao say global wheat coarse grain output likely	train	earn
johnson matthey today issue	train	money-supply
qtrly div ct vs ct	train	crude
head state government	train	lei
payment february reduce quarter net income	train	acq
robert heller member	train	interest
rise month	train	earn
measure stimulate economy despite prime minister	train	acq
clevite stock trade nasdaq	train	earn
iniziativa meta lt inzi mi financial service unit	train	acq
march letter intent company say	train	acq
think sale price high people	train	earn
term disclose	train	acq
public adjustment lead rate	train	corn
elevator loading wait	train	acq
buy mln stg bank bill pct addition	train	crude
lt trump plaza th qtr net	train	earn
makoto kuroda vice minister japan ministry	train	cotton
line expectation	train	earn
provision loan loss morgan allowance	train	crude
record april	train	earn
possible sale division assume fair price	train	gnp
lt first mercantile currency fund inc st qtr net	train	interest
tonne june shipment price detail	train	earn
change exchange rate generally orderly	train	earn
trade balance register mln dlr surplus compare	train	acq
include technology transfer production truck	train	earn
u s february trade datum provide trigger dealer say	train	interest
department official say	train	oilseed
maximun price australe kilo dollar	train	trade
communique term extraordinary urgent measure include	train	money-fx
exceed mln mark provision vw	train	trade
government target monetary growth cuevas say	train	earn
quarter earning virtually flat	train	grain
pct limited partnership bank time	train	acq
gordex estimate cape spencer deposit ton	train	sugar
senior economist banque indosuez say focus	train	grain
price tend drift low	train	earn
barrier import settle outstanding trade issue	train	earn
non compliance reserve right withdraw waiver	train	acq
include dilution acquisition hope	train	earn
overseas interest build contact end user	train	earn
bill require disclose	train	acq
tell reuters hold	train	acq
net vs	train	crude
soybean crop show excessive moisture	train	earn
net vs	train	earn
cojuangco court petition add statement come	train	earn
contact reuter decline comment	train	earn
extension exception britain	train	earn
drop tie extra liquidity market dealer say	train	acq
u n food agriculture organisation	train	earn
explain declaration non compliance	train	crude
thai trade deficit widen quarter	train	earn
peninsular gas utilisation project petronas malaysia	train	gold
barrier import settle outstanding trade issue	train	acq
eia say residual fuel stock fall barrel	train	acq
ministry stand athwart regulatory control	train	iron-steel
qtly div ct vs n a	train	acq
usda detail free grain stock loan	train	acq
fall exchange rate particularly	train	acq
revs give	train	earn
say earning outlook improve	train	grain
canadian lead limit currently time high	train	crude
southmark corp say acquire	train	crude
mark remain stable	train	earn
capel co	train	tin
reserve unit decline billion cubic foot	train	carcass
trade ministry exchange board consider	train	crude
budget law	train	rubber
consist tonne new sale change	train	earn
company plan maintain steady rate investment	train	earn
dividend payable record april	train	trade
datron pct company merger	train	earn
net include pretax real estate disposition loss	train	gold
gradual market absorption extra chemical	train	earn
company april annual meeting	train	earn
swedish unemployment steady	train	crude
fed heller say monetary growth slow	train	interest
revs mln vs mln	train	earn
national planning department forecast	train	crude
avg shrs vs	train	carcass
share subject regulatory shareholder approval	train	acq
unit ecus kilo	train	earn
stubborn current account deficit analyst say	train	acq
infusion atlas creation development fund	train	earn
happen yen past	train	earn
stoltenberg tell journalist see fundamental weakness	train	acq
management counter productive say	train	nat-gas
dlrs share buy company	train	acq
ccc accept export bid wheat flour iraq	train	cocoa
help reduce earning exposure tobacco	train	grain
sign letter intent acquire community bank trust	train	acq
change occur sumitomo focus	train	earn
majority stake brewery interest	train	acq
dlrs dlrs tax loss carryforward	train	earn
corn	train	money-fx
sentiment strong tempt interbank	train	coffee
chesebrough say look acquisition	train	earn
addition cascade say grant option	train	earn
poehl say west germany face difficult dilemma	train	cpi
record april	train	money-fx
possibly tonne white sugar	train	acq
note include loss mln dlrs vs loss mln dlrs	train	earn
u s press japan discuss rice issue	train	earn
usda estimate australia wheat crop	train	sugar
dollar dow profit mln dlrs believe entire	train	acq
billion peso billion peso	train	earn
despite anticipate reduction quarterly earning	train	oilseed
dlrs coffee drop pct year	train	copper
negotiation reasonably accurate	train	acq
u s share grow mln pct stock dividend	train	lumber
net vs	train	acq
threaten retaliate washington say merger	train	crude
usg taiwan dlrs fio days continental	train	money-fx
store loose grain brito say	train	crude
trade egyptian official source say	train	acq
health rehabilitation	train	acq
pay april	train	acq
comment bundesbank board member claus koehler yesterday	train	grain
french trader forecast ec sugar tender	train	acq
speculation fluctuation authority	train	earn
question want penetrate german	train	coffee
colson inc	train	acq
heavy sale marketing expense fiscal	train	acq
good small positive effect collander	train	earn
say shipment april delivery	train	earn
consortium lead pay mln dlrs	train	earn
shr profit ct vs loss ct	train	earn
designer gre accessory	train	corn
adequate level elaborate	train	acq
year	train	earn
delegation await formal instruction	train	earn
louvre agreement	train	earn
week substantial award tonne high	train	money-fx
rtz pillar ltd time contribution recent	train	nat-gas
dlrs quarter dlrs year	train	interest
knuckle	train	money-fx
agree oldham firm	train	crude
unofficial japanese estimate impact tariff	train	earn
united states odd man abegglen say	train	earn
arrest monday suspicion embezzlement have	train	earn
revs vs	train	earn
gallon box crop	train	sugar
feature tie shirt tailor clothing	train	acq
fiscal year reduce deficit billion dlrs	train	instal-debt
expect come harvest september	train	acq
acquisition company dlrs share cash	train	acq
ecus kilo compare week	train	acq
lvi interior construction firm say acquisition	train	earn
high personal risk	train	acq
time gmt p m gmt	train	earn
edelman unsuccessful year offer lucky	train	earn
deregulation monetary aggregate largely finish	train	interest
mln dlrs annual sale buck industry trend	train	money-fx
understand g approve present rate	train	acq
give breakdown arango say private exporter	train	earn
partner look feasibility plant	train	orange
u s february trade datum provide trigger dealer say	train	corn
sale abort diaz presidential commission	train	acq
tonne aug tonne sept	train	earn
bargain paris prepare way tax cut	train	acq
kenneth morrison staff associate government	train	earn
day month clear likely	train	earn
merger non japanese overseas telecommunications firm	train	sugar
dominion textile report operating profit	train	interest
jardine matheson replace b share bonus issue	train	trade
australian foreign ship ban end nsw port hit	train	earn
dlrs pay long ton gulf	train	gold
bank economist paris note yesterday meeting	train	acq
produce special purpose architectural industrial product	train	ship
impose tariff certain japanese product	train	lei
basle question tone disappointment evident	train	acq
arbitrager say takeover value	train	earn
reaffirm support paris accord currency	train	coffee
receive write proposal j p industries inc lt jpi	train	crude
year well european demand fall	train	earn
upwards mln tonne mln likelihood	train	interest
authorize common stock share	train	earn
federation jose maria cuevas say employer worried	train	crude
quality grade trade stg	train	money-fx
net chargeoff mln dlrs vs mln dlrs	train	earn
issue sears plc mln new lex ordinary share	train	housing
total soviet grain import mln tonne	train	earn
west german pct discount rate	train	barley
limit discount rate immediate impact	train	bop
material adverse effect	train	earn
try hold current account surplus	train	earn
take time originally anticipate	train	interest
imbalance sustainable level	train	income
south carolina facility american hoechst	train	crude
exchequer say country need cut interest	train	acq
china daily say vermin eat pct grain stock	train	earn
say	train	interest
service america wayne n j capital investigation	train	money-fx
mln dlrs february year	train	earn
ford raise qtly payout ct shr ct	train	acq
williams pipeline co take charge earning	train	crude
committee source say de zeeuw express concern	train	acq
cfcf inc mth feb net	train	barley
group seven u s japan west germany france	train	acq
india oilseed output forecast rise	train	bop
revs vs	train	acq
exchange commission sec eduardo de los angeles	train	acq
medical quadrangle inc large medical	train	crude
gmt treasury	train	earn
payable holder record april	train	acq
long term brazilian debt non accrual cash status	train	crude
smelter doe run herculaneum mo smelter	train	livestock
datron lt datr agree buyout officer	train	acq
crop mln tonne vs mln month	train	interest
net vs	train	grain
protest low rebate determine	train	earn
trump interstate property talk acquire alexander	train	money-supply
year end say expect sufficient cash meet	train	acq
year mln canadian dlr sale continental	train	earn
share crash result speculative spree forward	train	earn
year komatsu say interview	train	acq
pay dlrs	train	ship
official request company consider	train	earn
balladur say financial community close	train	cpi
firm worker refer mark downturn	train	acq
pct billion dlrs month	train	barley
fire destroy large sector main conveyor	train	earn
divest retailing restaurant fertilizer	train	earn
vs mln	train	earn
value dlr	train	acq
subsidiary rtz borax ltd rtz cement ltd rtz chemical ltd	train	earn
south jersey industries inc lt sji st qtr net	train	bop
net vs	train	ipi
zayre corp lt zy raise quarterly	train	earn
sale vs	train	interest
southwest	train	earn
revs mln vs mln	train	cotton
maturity new rate old rate maturity	train	earn
past day boost moisture stress sugar cane crop	train	corn
schlesinger say comment remark	train	earn
gold year production mid annual ore	train	earn
year say case annually	train	sugar
yen movement past week	train	cotton
tvx broadcast group inc	train	trade
allot quota expect prevent area	train	acq
marketing board pmb complaining gross distortion	train	acq
proceed sale repay debt	train	earn
desireable development say speech prepare	train	earn
past month record share price month high	train	earn
consequently monetary growth return modest	train	hog
early today london trader decline	train	grain
qtly div ct vs ct prior	train	earn
net profit vs loss	train	money-fx
credit fund allocate today buy	train	grain
major price increase force industrial user	train	acq
high grade beef ec market country	train	acq
thai zinc ingot export fall	train	acq
interest rate year sustain world economic growth	train	grain
mile basra admit iranians occupy	train	acq
national oil company	train	earn
recent year turn attention undervalue real	train	acq
ge record net earning quarter	train	carcass
lead level gasoline lower	train	earn
people die	train	earn
lanka finance minister ronnie de mel washington	train	acq
net vs	train	dlr
teck talk b c copper venture	train	acq
day u s japanese official meet	train	acq
norway	train	trade
second half year	train	acq
net vs	train	ship
cascade importer unit acquire paris company	train	acq
minimum export price grain oilseed product dlrs	train	earn
wage pact average pct quarter	train	acq
fully state own dutch	train	gas
producer complaint obtain ec	train	acq
marketing operation obtain improved profit	train	carcass
taiwan trade trade surplus billion dlrs	train	acq
owe individual company	train	acq
group argue market support	train	interest
asset billion vs billion	train	earn
combined company divest say	train	cocoa
price result large delivery	train	earn
grower cost estimate billion dlrs	train	earn
market chemical executive share concern	train	earn
tunisia expect tender april	train	cpi
agreement extension sixth international tin	train	gold
mln tonne vs mln tonne month project	train	acq
revs give	train	earn
distribute state sao paulo parana rio grande	train	earn
product unload port inspect	train	grain
cent u s market recent month double	train	grain
c kaine	train	earn
asset share equal guilde	train	orange
firmness nearby tightness widen cash premium	train	earn
washington today	train	earn
publish	train	earn
exlude cut repurchase pact rate soon	train	ship
month	train	acq
spie batignolle hold pct stake comstock	train	coffee
shr ct vs ct	train	acq
industry	train	earn
season follow thousand tonne state	train	bop
official budget accounting forecast banker	train	grain
actually receive net interest earning	train	crude
amount mln dlrs fob compare mln	train	acq
bank france say invite	train	acq
g members britain canada france italy japan u s	train	earn
yen rise excessively paris accord ishihara	train	acq
centre	train	acq
system volume inclusion year rca	train	earn
stoltenberg reiterate west german concern	train	acq
orderly improve prospect reduction	train	coffee
experimental harvesting carry santa fe area	train	iron-steel
previous year mln stg pct rise revenue	train	dlr
testing point market say	train	sugar
hope bundesbank cut rate security repurchase	train	corn
o o p d nil nil nil nil	train	acq
nation arrive u s treasury main building begin	train	acq
rjr nabisco quarter net include mln dlr gain mln dlr charge	train	money-fx
japan agriculture ministry anger	train	carcass
canam manac win mln dlr contract	train	earn
negotiation interested party possible	train	earn
buy cocoa stock rule	train	acq
later	train	earn
future official app news agency report	train	earn
little bit concerned	train	interest
u s say impose mln dlrs tariff	train	interest
pay	train	earn
industrialize nation washington	train	earn
stimulate domestic demand welcome measure outline	train	acq
pest disease destroy	train	earn
estimate production mln tonne gap	train	earn
export vs month	train	earn
stabilization accord reaffirm washington	train	earn
e o a c nil nil nil nil	train	money-fx
saudi riyal interest rate rise	train	interest
bonus issue ordinary share	train	trade
quickly possible increase expenditure expect	train	earn
revs mln vs mln	train	earn
revise estimate today shortfall money market	train	wpi
taxis inventory accounting change	train	earn
chairman heineken say company seven year effort	train	acq
year dominion unsuccessfully bid avondale mill	train	earn
japan lucrative overseas telephone business	train	wpi
officer convert dlrs share	train	earn
food security prospect	train	trade
year	train	money-fx
net profit vs	train	earn
dayton hudson corp lt dh vote quarterly payout	train	acq
control act	train	crude
say hold preliminary discussion	train	earn
crop	train	acq
tax mln stg vs mln	train	acq
lead japanese electronics firm matsushita electric	train	acq
strike april	train	earn
slightly high low dollar rate high initial	train	earn
life insurance business	train	acq
non coffee export amount mln dlrs fob compare	train	earn
hectare italian orange crop	train	acq
rental car westin hilton international hotel	train	acq
prior year net exclude tax credit dlrs	train	earn
contribution new atlantic city facility	train	earn
colombia jan export coffee value fall	train	orange
mount economic activity	train	earn
improve u s trade deficit buoy economy	train	heat
finally shortage lorry transport	train	earn
condition cwts lbs vs cwts	train	interest
force offer product discount pct	train	acq
tin produce country meet april	train	acq
department say	train	sugar
turn fortune sickly chemical	train	crude
mln stg	train	strategic-metal
abbott laboratories inc lt abt st qtr net	train	acq
u k money market deficit revise downward	train	acq
arbitration panel set president corazon aquino	train	crude
share year dlrs year large loss	train	earn
indonesia thailand account pct world rubber	train	acq
stabilize currency current exchange rate	train	earn
share currently	train	earn
abbott laboratories st qtr net shr ct vs ct	train	earn
deposit billion vs billion	train	interest
sale subject compliance	train	acq
peavey company form commodity ccc stock	train	acq
prove reserve fall mln barrel oil equivalent	train	iron-steel
plaza agreement month ago bring currency	train	hog
lead underwriter	train	earn
qtly div ct vs ct prior	train	earn
u s cts north american market early morning	train	acq
year federal deficit house senate budget	train	acq
shr ct vs ct	train	earn
program incapable protect consumer	train	acq
june accord delegate source	train	acq
impose good use semiconductor	train	earn
lt the reader digest	train	earn
belgium launch bond gold warrant	train	trade
total export expand billion dlrs	train	dlr
impact begin	train	iron-steel
james abegglen head consult firm asia advisory	train	meal-feed
note share amount adjust reflect	train	earn
dlrs	train	bop
revs mln vs	train	earn
department estimate base april crop	train	dlr
san miguel corp report sale revenue billion	train	alum
season aug july go united states	train	money-fx
international coffee price drop	train	earn
warn fall dollar value fraught	train	acq
billion chicken turkey year	train	earn
buy gold lead manager credit suisse say	train	grain
u s supply demand highlight	train	dlr
adopt new international natural rubber agreement geneva	train	ship
organization keidanren say yen present rate	train	ship
pct rate unchanged offer liquidity money	train	acq
moisture maximum u s well hard red winter	train	acq
decision likely indonesia election april	train	earn
frontier insurance group inc lt frtr th qtr net	train	earn
pay unchanged mark dividend ordinary share	train	acq
accommodative monetary stance dealer say	train	earn
grain ship wait new orleans	train	earn
koehler say speech surrey england speculative	train	earn
delegate say friday member	train	trade
maximum rebate european currency unit	train	acq
potent political force diplomatic source	train	gold
brennan chairman sears roebuck co lt s report	train	acq
iraq report naval battle northern tip	train	earn
meet discuss foreign currency scandal	train	trade
plant compare mln franc net profit	train	acq
net vs	train	gnp
weaken oil price u s dlrs average	train	acq
purchase wheat soybean fourth year	train	interest
sheet improve oilfield equipment business	train	earn
donald trump hold position stock	train	earn
say yesterday g statement affirm	train	interest
water filtration product	train	acq
sixth international tin agreement ita begin	train	trade
report say	train	acq
general electric co st qtr shr dlrs vs dlrs	train	earn
datron officer hold pct total	train	acq
concentrate orange juice box degree brix equivalent	train	earn
bank council give opinion theme	train	earn
mln dlrs plus assumption liability	train	heat
answer machine	train	carcass
ec ban zimbabwean export country	train	dlr
lt oldham estates ltd remain open notice	train	interest
investment scale speculative transaction	train	acq
shr dilute ct vs ct	train	ship
vehicle contract hire fleet vehicle sell	train	acq
reliable spokesman say	train	acq
revs mln vs mln	train	pet-chem
usda estimate soviet grain crop mln tonne vs march year ago	train	earn
pay june	train	acq
mark say gisela steinhaeuser senior dealer chase bank	train	earn
unilever spokesman decline group	train	crude
plastic price competitive aluminum wood	train	earn
security pacific corp say	train	acq
strategic diversification downstream operation	train	earn
banker lead industrial nation reconvene	train	sugar
unfavourable economic condition vieille montagne sa	train	acq
net profit vs loss mln	train	crude
baghdad communique say iraqi plane destroy oil	train	corn
e accumulate export season begin base datum	train	trade
factor depress economic activity include	train	earn
inc say expect report loss dlrs	train	acq
banker rebound oil price major reason	train	earn
